Uniprot Degree Betweenness Closeness Transitivity Pagerank Eccentricity Eigenvector
BEX4 1 0 0.215133403379437 0 1.81034340816419e-05 10 0.000130249151381283
BEST3 1 0 0.242162204083215 0 1.69119827839914e-05 9 0.000995536528703388
BEST2 16 1.1629678110285e-05 0.264910494612709 0.0416666666666667 7.55936368072948e-05 8 0.00325103846182638
BEST1 1 0 0.217793122689545 0 1.60280282186469e-05 9 0.000191865304064832
BEND2 5 8.87138685110244e-07 0.262781401220282 0 3.33072295595875e-05 9 0.00439379763988385
BDH2 1 0 0.233457943925234 0 1.68646783638084e-05 8 0.00046143637029416
BCL2L11 8 6.68500105916067e-05 0.289026704308789 0.0357142857142857 5.27388879939616e-05 8 0.0162605951710618
BCKDK 5 4.90157755444324e-06 0.260089125817334 0 3.93775560576887e-05 8 0.00198470313079094
BCHE 9 6.40336229497185e-05 0.285446567327909 0.0277777777777778 5.3692536897976e-05 8 0.0131115066581372
BCDIN3D 1 0 0.240808221026857 0 1.70922115377528e-05 9 0.000821666933157097
BCAT1 8 4.79092060066292e-06 0.283812034175604 0.0714285714285714 4.50882818562295e-05 8 0.0151620262795784
BCAS4 2 2.51580439360049e-06 0.261346278588019 0 2.11341835776482e-05 9 0.00618444332073425
BCAS3 5 1.65023398077533e-05 0.276321320324772 0.1 3.53892675569134e-05 9 0.00724055140972731
BCAN 3 2.85966457364914e-07 0.256684272179864 0 2.67210239345375e-05 9 0.0012960804279069
BBX 2 1.12590482901898e-06 0.296505555028013 0 2.13919528642041e-05 8 0.0133905140532677
BBOX1 1 0 0.216949505827587 0 1.91948488353723e-05 9 9.41651293069189e-05
BAZ2B 15 4.15967025062082e-05 0.298225925837492 0.0285714285714286 7.79932787048321e-05 8 0.0409978015538594
BASP1 1 0 0.243802459496389 0 1.67307300256773e-05 8 0.000895498673193987
BARX2 2 7.03377100999495e-07 0.261850353256882 0 2.12706228325896e-05 9 0.00455317259044755
BARHL2 2 1.88508251655078e-06 0.270445835047528 0 2.12176874915324e-05 9 0.00610407384484121
BANF2 16 9.22655035232336e-05 0.305558273803699 0.075 8.3744007029006e-05 8 0.0460050223597514
BAMBI 1 0 0.219755084805405 0 1.59928657575931e-05 9 0.000147315198819782
BAGE 5 8.25841412015895e-07 0.284588042289464 0 3.38697034755724e-05 8 0.0113011381065142
BACE2 20 0.000261563958106325 0.299097200603463 0 0.000112826583579035 8 0.0207333247712943
BAAT 14 3.93727145783317e-05 0.299082876367903 0.010989010989011 7.19945869619593e-05 8 0.021644779016562
BAALC 2 2.72282144968493e-07 0.246681940274925 0 2.28406820954974e-05 9 0.000957885949498005
B9838V1 1 0 0.237592497479503 0 1.73419853084694e-05 9 0.000681899945101713
B4GAT1 1 0 1 0 7.92832791564362e-05 1 0
B4GALT2 1 0 0.278993924231594 0 1.71852547807462e-05 8 0.00989692103144598
B4GALT1 1 0 0.16652223185121 0 3.94201011862908e-05 10 1.19337725108472e-07
B4GALNT2 4 9.81787138632668e-06 0.262268231736766 0 2.96856920525298e-05 9 0.00218276495154508
B3GNT7 1 0 0.240395719454923 0 1.5550563357026e-05 9 0.000574672269302728
B3GNT5 1 0 0.226288613099013 0 1.93372082200258e-05 9 0.000367428858422676
B3GAT1 1 0 0.223071565072958 0 1.59544243073426e-05 9 0.000167457881007865
B3GALT5 2 8.88115598720472e-08 0.229789895867829 0 2.12016364496412e-05 9 0.000254010798703956
B3GALNT2 1 0 0.197143082629627 0 1.93804674411182e-05 10 1.44561589939171e-05
AZIN2 1 0 0.224515108482681 0 1.73117606272586e-05 9 0.000370019688581023
AZIN1 4 3.54540058875382e-06 0.232571130642038 0 4.59942136878619e-05 9 0.000468527367619807
AZGP1 2 2.98116278179925e-06 0.257983227991903 0 2.39674904686349e-05 9 0.00220981328107448
AVPR2 2 2.95905911169173e-07 0.250250450811461 0 2.01743577883615e-05 8 0.000960841070984001
AVP 1 0 0.264064779382228 0 1.56527508213341e-05 8 0.00551431406914233
AURKAIP1 4 1.00337756220335e-05 0.257834110895504 0 3.16302418597467e-05 8 0.00178251707643023
AUNIP 8 7.26967991188509e-06 0.288412691082067 0.0714285714285714 4.46537265444253e-05 8 0.0171936739007295
ATXN7L1 7 6.82392635727907e-06 0.29640704352366 0 3.93783538015061e-05 8 0.0329633402842638
ATPSCKMT 1 0 0.278993924231594 0 1.71852547807462e-05 8 0.00989692103144599
ATP6V1H 7 4.63883023661473e-05 0.291461507945768 0 4.90913286448432e-05 8 0.010163793144852
ATP6V1G3 1 0 0.233912652633156 0 1.84338671648354e-05 9 0.0002935177040942
ATP6V1G2 2 1.51848213257447e-06 0.244916367629468 0 2.35374119784535e-05 8 0.00104887462241624
ATP6V1D 7 0.000162298330803737 0.278950307091011 0.238095238095238 5.31956771484726e-05 8 0.0185895190184547
ATP6V1B2 8 2.47739866516438e-05 0.31000248200546 0.214285714285714 4.72863708371442e-05 8 0.0313133860766878
ATP6V1B1 11 1.04897894760786e-05 0.301516029354963 0.0909090909090909 5.84295186402952e-05 8 0.0295738939819259
ATP6V0E1 16 9.61401862895373e-06 0.265405864853379 0.05 7.50343664821755e-05 9 0.00313239836106811
ATP6V0D2 15 5.15542336062592e-05 0.301895001450256 0.00952380952380952 7.66241648100478e-05 8 0.0370227656385357
ATP6V0B 21 2.47359064196593e-05 0.2654904878308 0.0904761904761905 9.42645771102892e-05 9 0.00379506924182689
ATP6AP2 15 0.000204184477361143 0.273969597929325 0.00952380952380952 9.1785188203755e-05 8 0.0043464918150421
ATP6AP1 2 1.43989861511848e-05 0.288772773513364 0 2.20465559475388e-05 8 0.00795374551656881
ATP5PF 17 4.22889545831249e-05 0.275310247536756 0.0588235294117647 8.5806910548155e-05 9 0.00380923843800626
ATP5PB 12 4.43246023647985e-05 0.302048318057604 0.151515151515152 7.05295376065876e-05 8 0.0162175836869673
ATP5MJ 3 1.00393279726929e-05 0.243693052114023 0.666666666666667 3.49983418732114e-05 9 0.000585274183158367
ATP5MG 2 4.53983828208691e-08 0.257743659588518 0 2.08874345063368e-05 9 0.00260439585710454
ATP5ME 3 1.53104158786917e-05 0.267721261226502 0.333333333333333 2.88880801430274e-05 9 0.00363048619906276
ATP5IF1 21 7.38461301379226e-05 0.314134808853119 0.019047619047619 9.99532716609634e-05 8 0.0493039328686286
ATP5F1C 5 0.000153518186192166 0.292889972798049 0 4.6534521255029e-05 8 0.0115981632725618
ATP4B 3 6.72376218902459e-06 0.254570654057029 0 2.45481793783504e-05 9 0.00267879380833144
ATP2A3 1 0 0.243693052114023 0 1.69371843827673e-05 9 0.000539576794145669
ATP23 28 5.8961444224594e-05 0.303900338207742 0.037037037037037 0.000120806134881293 8 0.0608626227918567
ATP1B4 7 2.74180272435782e-06 0.252992768741518 0 3.97376618666446e-05 9 0.00142304209225208
ATP1B3 4 9.43890087502331e-07 0.245050913300241 0.333333333333333 3.0342678314972e-05 9 0.000692654835189555
ATP1A4 2 2.01543357316945e-07 0.252022841461692 0 2.13228681372854e-05 9 0.00169444627739615
ATP1A3 17 5.96129422905195e-05 0.292040778151889 0.0147058823529412 9.39128004491626e-05 8 0.0179338995905336
ATP13A1 27 0.000230709806476977 0.27413796887689 0.102564102564103 0.00012864765459906 8 0.00734870213601863
ATOSA 6 2.94362507763775e-06 0.287166045891387 0.333333333333333 3.5174605972248e-05 8 0.0367657994553423
ATOH8 1 0 1 0 7.92832791564362e-05 1 0
ATOH7 1 0 0.256895452395154 0 1.62071494121956e-05 9 0.00375940493004313
ATG9B 2 9.62251095152035e-09 0.265372030765308 0 1.88867018249241e-05 9 0.0151444033521397
ATG4C 1 0 0.287251903130103 0 1.68453952826681e-05 8 0.00789309741162619
ATG10 15 5.08601359827736e-05 0.299297884067001 0.123809523809524 7.93852205729307e-05 8 0.0244622155096149
ATF7 6 0.000166746881196245 0.270674410540915 0.0666666666666667 5.06995629876076e-05 9 0.0034973016972634
ATF7IP 3 1.24110923889263e-06 0.244695648766726 0 2.82066451105506e-05 9 0.00106409828914262
ATF6B 1 0 0.248117761576511 0 1.60481752272469e-05 9 0.00118122287582952
ASZ1 10 1.73216589722733e-06 0.247077209155111 0 4.92205438589736e-05 9 0.00190431303212343
ASTL 1 0 0.271415533052284 0 1.56408346489352e-05 8 0.0139533461751215
ASTE1 1 0 0.21834137472904 0 1.93333248365933e-05 10 0.000111227475193074
ASPSCR1 10 1.95445270177289e-05 0.295390582503607 0.0888888888888889 5.31553566693698e-05 8 0.0511429852670146
ASPH 64 0.00314976541900213 0.319453680495166 0.0163690476190476 0.00047776557954111 8 0.0226397345266619
ASPG 11 6.59501308538696e-06 0.285629345042078 0.0363636363636364 5.6588002315173e-05 9 0.0179544485583595
ASIC4 33 0.000205906997308543 0.326075605680869 0.0492424242424242 0.000151686966925723 8 0.0777002120911561
ASIC1 3 1.04164306646226e-05 0.275766139715623 0 2.43400250149466e-05 8 0.00660215367659905
ASCL4 43 0.000795058368169728 0.334323723868412 0.0287929125138427 0.000207634511081757 8 0.0849688908669125
ASCL3 6 4.63854032113599e-06 0.271604401339538 0.133333333333333 3.85677321244536e-05 9 0.00797412545573143
ASB4 1 0 0.258356776435545 0 1.74812123314427e-05 9 0.00178823484074693
ASB2 1 0 0.236213026703987 0 1.79963085502616e-05 9 0.000356931821190266
ASB15 13 2.95228055133262e-06 0.294381069105308 0.141025641025641 5.939710070095e-05 8 0.046327286309618
ASB13 30 0.000320190546684471 0.317763191370274 0.0689655172413793 0.000148769044598131 8 0.0578319983400226
ASB12 7 2.47003579899023e-06 0.28052916470139 0 3.91070282792775e-05 8 0.0176430587628652
ASB10 2 3.21228187218874e-06 0.282400289409424 0 2.22300736112147e-05 8 0.01083805967539
ASAH1 2 2.23707692586942e-07 0.236983910139648 0 2.25309637487203e-05 9 0.000509287137825045
ART5 1 0 0.230166774163826 0 1.60275977409118e-05 9 0.000189382660477593
ARSJ 4 2.42954881819104e-06 0.280535465612506 0 2.82870951509291e-05 8 0.020941601847526
ARSI 1 0 0.263279932546374 0 1.55988626426989e-05 9 0.00928197402711385
ARRDC2 2 2.56405232919677e-07 0.255523731587561 0 2.04424102888409e-05 9 0.00480492442949533
ARPP21 1 0 0.272131076105192 0 1.61594508581531e-05 9 0.00713881873887885
ARPP19 1 0 0.206313285650572 0 2.30799305549611e-05 10 7.53180734513733e-05
ARMCX5 2 2.55528617763956e-05 0.289127063126461 0 2.45864617466587e-05 8 0.00832311408159865
ARMCX4 2 7.43482011522797e-08 0.255419222903885 0 2.08999607904756e-05 8 0.00365261236846572
ARMC9 3 1.85427286889733e-05 0.26962847829372 0 2.94779885086527e-05 8 0.00266230175968683
ARMC5 9 7.09002582316141e-06 0.290330079033008 0.194444444444444 4.59389044513764e-05 8 0.0285190860867631
ARMC12 7 6.03418261572815e-06 0.274970829755851 0.0476190476190476 4.09313057117896e-05 8 0.00656712611971828
ARMC10 4 1.49721929922563e-05 0.274457238287774 0 3.23508399947996e-05 9 0.00780936420449717
ARL6IP6 14 2.4608928282401e-05 0.262312296545206 0.120879120879121 6.93772059202147e-05 8 0.00399180796105789
ARL5B 1 0 0.244317514964203 0 1.58567603223762e-05 9 0.00163386070682279
ARL17 2 2.68188091070245e-07 0.24507014617875 0 2.21546686485289e-05 8 0.00105206259093054
ARL14 2 9.44826632221527e-08 0.220616808563253 0 3.16111502065687e-05 9 0.000273582739449377
ARID4B 13 9.7006620943929e-05 0.292993032911868 0.0769230769230769 8.01068850290612e-05 8 0.0129455017865537
ARID3C 3 5.11637768037431e-07 0.25984022634601 0.333333333333333 2.47647552779736e-05 8 0.00283576290022418
ARID3A 12 5.45818457680538e-05 0.286684876167742 0 6.86810215325555e-05 8 0.0230775404252637
ARHGEF9 10 9.77861371580774e-06 0.294693627161834 0 5.18654587017238e-05 8 0.0284138396937291
ARHGEF4 1 0 0.264059196617336 0 1.59799747441176e-05 8 0.00654214813125298
ARHGEF40 2 8.55265645094238e-06 0.250315650239493 0 2.37663580975439e-05 9 0.00359007906967424
ARHGEF38 7 5.36591592508325e-06 0.284277130371449 0 4.04699537498797e-05 8 0.0200494634430347
ARHGEF28 4 4.07888957567229e-06 0.261998657492868 0 3.10787802813548e-05 9 0.00272020435214618
ARHGEF1 2 3.2425379026723e-05 0.257313555830243 0 2.9103265600634e-05 9 0.00376242197085465
ARHGEF19 1 0 0.248884106488124 0 1.60693562925558e-05 9 0.00123248720618076
ARHGEF17 1 0 0.245783891217506 0 1.53647224511899e-05 9 0.00536683373297705
ARHGEF15 5 5.15762944092357e-06 0.28340632161739 0.1 3.53614867774638e-05 9 0.0117410012556053
ARHGDIG 5 3.00180962349337e-06 0.249057807732956 0 3.44621560258105e-05 9 0.00196244998821366
ARHGDIB 3 2.04539917813393e-06 0.267428914011648 0 2.68292551227578e-05 8 0.00333117944752765
ARHGAP9 11 2.70665090010603e-05 0.299807969275084 0.0909090909090909 5.71623476876436e-05 8 0.0339888376231163
ARHGAP44 2 1.04062879092011e-06 0.247586576010466 0 2.4099705494251e-05 9 0.000641638631540334
ARHGAP29 5 4.50490188098985e-06 0.296900256727204 0.2 3.36705575389143e-05 8 0.0146035187601667
ARHGAP25 4 1.91643789785239e-06 0.252409918557889 0 3.48835263905025e-05 9 0.00125019295075818
ARHGAP22 3 1.00257021731574e-05 0.252236605610194 0 3.08946015157166e-05 9 0.0027082242103018
ARHGAP21 3 2.46523956419071e-06 0.262306787634409 0 2.70644064553489e-05 8 0.00161365376561296
ARHGAP17 2 6.83919639855473e-07 0.254114870501109 0 2.36872155454098e-05 9 0.00131525627327767
ARHGAP12 3 1.95361212414767e-06 0.250637128007545 0.333333333333333 3.00540500576842e-05 9 0.000883514868189999
ARG2 1 0 0.234822989715919 0 1.76287198930445e-05 9 0.00029485677382669
ARFIP1 17 0.000287924009802572 0.286015251093453 0.0147058823529412 0.0001016386145175 8 0.0107071675871383
ARFGAP1 15 0.000105213070965107 0.313629971876256 0.0666666666666667 7.49614511066986e-05 8 0.0450824774384751
ARF5 2 3.90589863918473e-08 0.248784957373914 0 2.09609384886314e-05 8 0.00146840963608031
ARF4 4 7.06758647466801e-06 0.259796988102172 0 3.34578794010101e-05 9 0.00200914618203083
ARF3 2 4.10990214010831e-06 0.295635296345389 0 2.14774967959646e-05 8 0.0112017475993386
ARD1A 3 2.07710219919119e-05 0.300666811102284 0 2.66255941189511e-05 8 0.0159505065134618
ARC 4 1.46323692749781e-06 0.260566612425418 0 3.41501936209928e-05 9 0.00317506129262976
ARCN1 3 0.000157045021559645 0.287827810296354 0.333333333333333 4.42464690248204e-05 8 0.00811155814324725
ARAP3 1 0 0.242944117017759 0 1.78224020489126e-05 9 0.00082517124455508
AQP9 23 3.15505674136085e-05 0.263157894736842 0.0513833992094862 0.000105232796239283 9 0.00405720525488623
AQP8 14 0.000123738597598672 0.299211843901972 0.0769230769230769 6.71080659589208e-05 8 0.0251255986893796
AQP6 295 0.00856838828195139 0.326920560136108 0.0224605096275798 0.00129965494061846 7 0.0656880798664393
AQP3 26 4.01777769905723e-05 0.285387867017023 0.187692307692308 0.000108168430888932 9 0.0118965867789082
AQP2 38 0.000129105825850562 0.290999743715198 0.166429587482219 0.000161258939063315 8 0.0123801030405818
AQP12B 4 2.86043255310453e-07 0.252762375035415 0 2.75638652615153e-05 9 0.00132331199956077
AQP10 19 9.69112222701571e-06 0.272939839601407 0.111111111111111 8.19469714808599e-05 9 0.00756844441702517
APRT 2 7.42460728993587e-07 0.276425283286119 0 2.02571356171187e-05 9 0.00807863421324295
APOL6 8 0.000205012720196 0.282521658485829 0.0357142857142857 5.99962254203199e-05 9 0.0244397838194218
ApoL6 4 4.29797936295944e-06 0.279900499742285 0.166666666666667 2.90872597021649e-05 7 0.0204800291439554
APOL4 2 1.84698745748445e-06 0.281407714491709 0 2.09448001801805e-05 8 0.00916931724928685
APOL3 25 0.000126942578033575 0.28039691091954 0.0666666666666667 0.000119432620944551 8 0.00767931786424794
APOL2 31 7.53758512106068e-05 0.279643560809601 0.0795698924731183 0.000138138058428959 9 0.00828968456147292
APOL1 1 0 0.255508049833275 0 1.61617260974715e-05 9 0.00218010798333141
APOC4 23 0.000524741875184096 0.289133756192416 0.0237154150197628 0.000143159253954643 9 0.00763359902197191
APOC3 3 7.29342687401868e-08 0.250185285339423 0 2.28701918675503e-05 9 0.00183408555089642
APOC2 1 0 0.238404275625119 0 1.60741380506109e-05 9 0.000870141997214728
APOC1 25 0.000408328993433666 0.284005639183228 0.07 0.000159022841990357 9 0.00902862023598141
APOBEC4 2 2.60549125445206e-08 0.261976675895629 0 2.02707324071571e-05 9 0.00340195738195589
APOBEC3A 2 3.15173572143949e-06 0.232553809488344 0 3.15787121873811e-05 9 0.000309565397532559
APOBEC1 8 1.54901365020729e-05 0.277845750005561 0.142857142857143 4.87846457801956e-05 8 0.0153649649232421
APOA5 13 6.11176056213077e-05 0.276370234328325 0.0512820512820513 7.15749380434478e-05 8 0.00443038389897468
APOA4 7 2.55344639241454e-05 0.278651585123709 0.0952380952380952 4.50849872673138e-05 9 0.00600887611253438
APMAP 1 0 0.24526264113893 0 1.56530319314689e-05 9 0.000775023323192993
APLP1 6 1.03178512676723e-06 0.278987692376421 0.333333333333333 4.27258643407855e-05 8 0.00433637135462225
APLN 14 3.61609215092495e-05 0.307113526273083 0.010989010989011 7.0573008455428e-05 8 0.0459376887515077
APLNR 3 6.7305192170305e-06 0.22342271434449 0 3.32503544346461e-05 9 0.000168453954780163
API5 3 2.67150112475055e-06 0.255080159297457 0 2.63993622886042e-05 8 0.0018361158443047
APH1B 5 4.51554655517783e-05 0.283850734057543 0.1 3.59396683118789e-05 8 0.00388320944776479
APH1A 23 0.000273737158070747 0.295160223083467 0.0316205533596838 0.000112453989844844 8 0.00842692355052883
APEX2 3 1.72471703027914e-06 0.266515875725504 0 2.64626118618327e-05 9 0.00637050178457639
APCDD1L 3 1.76891367043209e-07 0.234624488109103 0 2.35790319005748e-05 9 0.000539821435931521
APBB3 2 5.57370296839352e-07 0.251383717419744 0 2.43391591705645e-05 9 0.00079320391683379
APBB1IP 3 1.18649409383466e-06 0.268787122320737 0 2.5081565755331e-05 8 0.00456609213587841
AP5Z1 1 0 0.209076147910076 0 1.98837516187223e-05 9 2.37870737552512e-05
AP5B1 2 5.19313062581677e-07 0.252027926873562 0 2.0997668894903e-05 9 0.00172072952791939
AP4M1 2 0.000157045021559645 0.188773351067046 0 5.8508278216963e-05 9 7.25929910234949e-06
AP3M2 4 5.45071972294234e-06 0.296667537588181 0.166666666666667 2.95855665717858e-05 8 0.0221989298078286
AP1S2 7 0.000190209478266481 0.260669936345612 0 7.33746706848983e-05 9 0.00347438619932459
AP1S1 4 6.41903720585725e-06 0.277821028983251 0 3.0602284322746e-05 8 0.00811021223726041
AP1AR 2 1.58431138922204e-06 0.234862730349756 0 2.73511329220538e-05 9 0.000281362907882589
AOC3 10 0.000102860623817958 0.302663144885744 0.0222222222222222 5.25299986820773e-05 8 0.0116659445837498
AOC2 2 1.94867797014534e-08 0.250215357493439 0 1.92817633227642e-05 8 0.00151889663321054
AOC1 9 5.75099751425901e-06 0.286908781843659 0.416666666666667 4.73053040431156e-05 8 0.0184180294713153
AOAH 1 0 0.206829171358548 0 2.1076626902856e-05 10 2.92875892386836e-05
ANXA9 1 0 0.242166899333023 0 1.62976062287797e-05 9 0.00073514712088735
ANXA8 18 2.95666938148534e-05 0.307000294956248 0.0915032679738562 8.68644069218537e-05 8 0.0395794932987278
ANXA6 1 0 0.263563274177552 0 1.55277605214374e-05 9 0.00437674759327462
ANXA5 5 3.72501020708678e-05 0.28764220901847 0.1 3.86839108559578e-05 8 0.0112022380682744
ANUBL1 2 0 0.265084788929686 1 2.0371433757899e-05 8 0.00519330129175654
ANTKMT 15 4.58414509835351e-05 0.295264887354909 0.0285714285714286 7.46384038078277e-05 8 0.0303530445408734
ANP32A 3 3.65898690518513e-06 0.278813313391522 0 2.62319564860934e-05 8 0.00608407393157799
ANLN 1 0 0.225483824378972 0 1.911009657922e-05 9 0.000243029260500232
ANKS1B 6 1.25416606971836e-05 0.28218973814419 0.266666666666667 4.34530409861341e-05 8 0.0114772890208593
ANKRD55 22 6.41533814145352e-05 0.306902228665504 0.0649350649350649 0.000102017686074873 8 0.0544798004729708
ANKRD53 2 3.86298458220591e-08 0.250813285674123 0 1.98577903838016e-05 9 0.00299662541680626
ANKRD50 3 6.25648009220654e-06 0.2592039181505 0 2.8052526530177e-05 9 0.00371446030339063
ANKRD46 58 0.000687302495160174 0.288485968356623 0.0302480338777979 0.00027342217633181 8 0.0160007704940891
ANKRD45 5 1.57799074116662e-05 0.294909331318474 0.1 3.66473563618939e-05 8 0.0122796160952989
ANKRD37 2 3.06465088233016e-06 0.249590344110947 0 2.26535860693291e-05 8 0.001946004464293
